Gene_ID,Tissue,Tissue_Median_TPM,Other_Tissues_Mean_TPM,Other_Tissues_Maximum_TPM,Fold_Enrichment_vs_Other_Mean,Fold_Enrichment_vs_Second_Highest,Relative_Expression_Fraction,Tau,Expression_Class,Maximum_Tissue_Recalculated,Description,TF_Family,Marker_Score
Ca_15878,Flower bud 1,55.919377,0.19567504838709676,0.609322,47.604386389748,35.36854464178082,0.9021392788695468,0.9965007648710552,Tissue-specific,Flower bud 1,caffeoyl-CoA 3-O-methyltransferase,NA,32.38173832820289
Ca_00204,Flower bud 1,152.317082,5.515382629032258,9.273577,23.531554588494288,14.923437279926944,0.47114115516983074,0.9637901241501444,Tissue-specific,Flower bud 1,squalene monooxygenase 2,NA,31.88417868058781
Ca_03426,Flower bud 1,103.258873,2.898916290322581,62.550479,26.740474849069926,1.640567854728522,0.534673006399504,0.9719257415261292,Tissue-specific,Flower bud 1,LOB domain-containing protein 20,LBD,30.891177591518403
Ca_08541,Flower bud 1,128.625195,4.555778564516129,62.133854,23.331598532003312,2.0531804537071348,0.4766467699876322,0.9645809783649608,Tissue-specific,Flower bud 1,major intrinsic protein (MIP) family transporter,NA,30.762617296039203
Ca_13757,Flower bud 1,72.355153,1.2913849516129032,29.95281,32.013456729898394,2.3699028618080233,0.6437973565819185,0.9821521357074194,Tissue-specific,Flower bud 1,uncharacterized protein LOC100815819 isoform X1 [Glycine max],NA,30.4348231178862
Ca_07147,Flower bud 1,44.962598,0.04066709677419355,0.548961,44.16647566015347,29.67317963460668,0.972726296045036,0.999095534987231,Tissue-specific,Flower bud 1,Cytochrome P450 superfamily protein,NA,30.151893078521073
Ca_11560,Flower bud 1,203.818092,10.959673725806452,34.947825,17.12572572594901,5.697649078908112,0.37496339084838753,0.9462281605216556,Tissue-specific,Flower bud 1,pleiotropic drug resistance 12,NA,29.77399324120631
Ca_23087,Flower bud 1,71.657564,1.6872439193548388,28.287099,27.037948984342226,2.480872687322155,0.5780601430555496,0.9764540709288576,Tissue-specific,Flower bud 1,Glucose-methanol-choline (GMC) oxidoreductase family protein,NA,28.719656148649864
Ca_21065,Flower bud 1,43.538282,0.16428096774193549,1.250774,38.253895094050854,19.787984933182987,0.895278508815942,0.9962267466653384,Tissue-specific,Flower bud 1,strictosidine synthase-like 4,NA,28.68672887576732
Ca_17053,Flower bud 1,156.451622,8.071082983870967,40.377433,17.357532973732045,3.8052535061805304,0.384727956548948,0.9484116375356532,Tissue-specific,Flower bud 1,NAC domain containing protein 25,NAC,28.50222719981195
Ca_19895,Flower bud 1,40.396431,0.11902901612903226,2.391617,36.99317033190022,12.20551465569373,0.9163028662591911,0.9970534769240126,Tissue-specific,Flower bud 1,Peroxidase superfamily protein,NA,27.89836081784484
Ca_06378,Flower bud 1,49.468351,0.718698564516129,18.561514,29.364282976641995,2.57998184598595,0.689473525651197,0.9854715479698094,Tissue-specific,Flower bud 1,peptide/nitrate transporter,NA,27.184208437606944
Ca_23505,Flower bud 1,32.434438,0.15102087096774194,3.296936,29.047638355931273,7.780995109073069,0.8738647408529213,0.995343811076124,Tissue-specific,Flower bud 1,WUSCHEL related homeobox 1,WOX,24.49463971548657
Ca_17424,Flower bud 1,1142.15091,166.54297116129032,619.968835,6.823031142855353,1.8409151080826787,0.18115051334818696,0.8541847931800096,Tissue-specific,Flower bud 1,"thiamine thiazole synthase 2, chloroplastic-like [Glycine max]",NA,24.04023660659056
Ca_04516,Flower bud 1,55.871242,2.0242369677419356,31.650628,18.805154029468547,1.7418115816945392,0.471000025728658,0.9637696085628106,Tissue-specific,Flower bud 1,major intrinsic protein (MIP) family transporter,NA,23.783078080225927
Ca_25060,Flower bud 1,27.130979,0.04476741935483871,0.248142,26.925589828759545,22.538284105494405,0.9513376611732435,0.9983499519366832,Tissue-specific,Flower bud 1,Unknown protein,NA,22.833540380951984
Ca_13323,Flower bud 1,43.063092,1.347547741935484,17.626622,18.769838505465824,2.3655975839312138,0.5075975747960749,0.9687075943841774,Tissue-specific,Flower bud 1,Unknown protein,NA,22.38104023820847
Ca_13186,Flower bud 1,24.698712,0.027258693548387097,0.120148,25.016787067754816,22.942246917371634,0.966918713501197,0.99889635161751,Tissue-specific,Flower bud 1,ATP-binding ABC transporter,NA,21.730603267107924
Ca_15585,Flower bud 1,28.008768,0.43242129032258064,11.460821,20.251561601313004,2.3279981311022766,0.6763143943129333,0.9845612170330884,Tissue-specific,Flower bud 1,Pathogenesis-related thaumatin superfamily protein,NA,20.75981003750499
Ca_24577,Flower bud 1,137.108396,13.757664548387098,41.022949,9.35841816617889,3.286499383943759,0.2432742544833937,0.8996584822683864,Tissue-specific,Flower bud 1,aldehyde dehydrogenase family 2 member C4-like [Glycine max],NA,20.636038855681758
Ca_20871,Flower bud 1,39.117465,1.6040582903225806,10.842973,15.40574769354737,3.387448827249712,0.44029743749194655,0.9589938077448888,Tissue-specific,Flower bud 1,LOB domain-containing protein 36-like [Glycine max],LBD,20.15211256544814
Ca_14432,Flower bud 1,33.068333,1.0828197741935484,10.7447,16.356831936258622,2.9007410150961714,0.4962551631072008,0.9672550843674658,Tissue-specific,Flower bud 1,centromere protein F-like isoform X3 [Glycine max],NA,19.851382718034316
Ca_21120,Flower bud 1,66.976505,5.262866290322581,27.634773,10.853896897821004,2.3739145758201055,0.29104356425558664,0.9214222018553734,Tissue-specific,Flower bud 1,diacylglycerol acyltransferase family,NA,19.294596238535924
Ca_03856,Flower bud 1,24.117189,0.3668967096774194,3.871379,18.375337962388926,5.156073670309783,0.6795299606629707,0.9847869206615488,Tissue-specific,Flower bud 1,ZIP zinc/iron transport family protein,NA,19.234003991893626
Ca_18144,Flower bud 1,29.003564,0.8314477741935484,17.382762,16.382429476162176,1.632157561524215,0.5294703783577647,0.9713329101832606,Tissue-specific,Flower bud 1,F-box/RNI-like superfamily protein,NA,19.227989446645847
Ca_17144,Flower bud 1,25.005106,0.45960093548387093,3.156287,17.81658627902912,6.256811909283455,0.6370283752202235,0.9816197165697328,Tissue-specific,Flower bud 1,"probable glucan endo-1,3-beta-glucosidase A6-like [Glycine max]",NA,19.17319722442543
Ca_12003,Flower bud 1,19.579815,0.058601516129032256,0.507683,19.440568227460897,13.649961563538223,0.9150959163248579,0.9970070444419912,Tissue-specific,Flower bud 1,GDSL-like Lipase/Acylhydrolase superfamily protein,NA,18.62276880313895
Ca_10128,Flower bud 1,33.814764,1.705279306451613,9.289513,12.869193919079978,3.383519122819515,0.3901174366665475,0.9495699775857784,Tissue-specific,Flower bud 1,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein,NA,17.92555380926227
Ca_14438,Flower bud 1,70.023313,6.958507225806452,32.563071,8.924200353767105,2.1161148513495682,0.24506208132899482,0.9006258497679701,Tissue-specific,Flower bud 1,response regulator 17,NA,17.490778077270893
Ca_08363,Flower bud 1,89.516856,10.258012241935484,42.779999,8.040216519114239,2.06753901479075,0.2196650534799453,0.8854069199890634,Tissue-specific,Flower bud 1,"transmembrane protein, putative",NA,17.30737474720019
Ca_05271,Flower bud 1,53.480626,4.884524306451613,8.835631,9.25828888841008,5.539108370372984,0.26100730328978405,0.9086674059041192,Tissue-specific,Flower bud 1,hypothetical protein,NA,16.827180414302067
Ca_18512,Flower bud 1,144.131718,20.967553322580645,68.984517,6.606640069052106,2.0737689452082666,0.18149732084474554,0.8545250579571899,Tissue-specific,Flower bud 1,purple acid phosphatase 24,NA,16.715401246297134
Ca_06281,Flower bud 1,50.04605,4.470260580645161,24.779504,9.331557290087932,1.980102099714564,0.2653215711618823,0.910677054819608,Tissue-specific,Flower bud 1,transcription factor bHLH135-like [Glycine max],bHLH,16.648468345254596
Ca_14644,Flower bud 1,28.686683,1.4936604677419354,10.215331,11.904861701914836,2.6469734152295636,0.382539308575262,0.947931921311992,Tissue-specific,Flower bud 1,uncharacterized protein LOC100793556 isoform X7 [Glycine max],NA,16.570365887513027
Ca_10677,Flower bud 1,36.986725,2.6398790161290324,18.940624,10.436260334937842,1.9049917896250388,0.31127587199056356,0.9286263107607112,Tissue-specific,Flower bud 1,MADS-box transcription factor 6 [Glycine max],MIKC_MADS,16.487602274504557
Ca_17850,Flower bud 1,48.521048,4.6784638870967745,19.572543,8.720852854682608,2.4071427630507323,0.2506855516640978,0.9035786719384796,Tissue-specific,Flower bud 1,fatty acid desaturase 5,NA,15.894552291941615
Ca_08208,Flower bud 1,36.235322,2.85528664516129,12.542599,9.658249937584658,2.7494960162373556,0.2904653470826043,0.9212015655563572,Tissue-specific,Flower bud 1,E3 ubiquitin-protein ligase RGLG2-like isoform X6 [Glycine max],NA,15.728610164936514
Ca_23140,Flower bud 1,51.643907,5.297372661290322,13.699772,8.35966201009507,3.5812737095514136,0.23924450374382952,0.897425021284886,Tissue-specific,Flower bud 1,Sec14p-like phosphatidylinositol transfer family protein,NA,15.72052850273808
Ca_17775,Flower bud 1,38.275628,3.175637112903226,16.055509,9.40590068965369,2.3028118363398007,0.2799555444472383,0.9170323968844292,Tissue-specific,Flower bud 1,F-box family protein,NA,15.702851182996131
Ca_07563,Flower bud 1,26.654155,1.5251780967741935,5.337258,10.951368157092363,4.363741384680882,0.36050952600373876,0.9427789739808224,Tissue-specific,Flower bud 1,"U3 small nucleolar RNA-associated protein, putative",NA,15.59174476099913
Ca_00998,Flower bud 1,23.161488,1.1076356774193548,6.043938,11.463787721407321,3.4301108272105743,0.4028211390430802,0.9521776978482837,Tissue-specific,Flower bud 1,Dynein light chain type 1 family protein,NA,15.395364775667659
Ca_13269,Flower bud 1,73.010846,9.64442214516129,43.83144,6.953016799849829,1.6508692560399576,0.19627208202513396,0.8679042543191283,Tissue-specific,Flower bud 1,laccase 10,NA,15.077580645579975
Ca_07570,Flower bud 1,16.263439,0.3009713225806452,5.139432,13.269653758205626,2.8118951394852165,0.6354506897245595,0.9814939925940236,Tissue-specific,Flower bud 1,histidine kinase 2-like [Glycine max],NA,15.045545895590411
Ca_16762,Flower bud 1,24.064964,1.3793684838709677,10.798166,10.534292678880108,2.124479686080023,0.3601170914281424,0.9426814648934873,Tissue-specific,Flower bud 1,PLATZ transcription factor family protein,NA,14.883053267471286
Ca_15540,Flower bud 1,17.952081,0.5857926774193548,7.62226,11.951171972140603,2.1980410008512847,0.49712707703723563,0.9673690934538812,Tissue-specific,Flower bud 1,importin-like protein,NA,14.694949951457664
Ca_05980,Flower bud 1,22.143818,1.2193727258064517,12.596557,10.428089761980043,1.7021822509919238,0.36940611898139397,0.9449339438299912,Tissue-specific,Flower bud 1,Iron ion binding / oxidoreductase/ oxidoreductase protein n=1 Tax=Genlisea aurea RepID=S8C9J7_9LAMI,NA,14.4867138430793
Ca_07479,Flower bud 1,16.467916,0.43917554838709677,4.383077,12.137446345288819,3.244968630394846,0.5474276983207234,0.9733314434936944,Tissue-specific,Flower bud 1,"beta-carotene isomerase D27, chloroplastic-like isoform X1 [Glycine max]",NA,14.465298198194839
Ca_17219,Flower bud 1,52.510851,6.356907967741935,21.089451,7.273551774010319,2.4224617895664315,0.21040108753201314,0.8789410598631903,Tissue-specific,Flower bud 1,probable carboxylesterase 12-like [Glycine max],NA,14.446895423480294
Ca_22181,Flower bud 1,15.369447,0.32558587096774194,4.066507,12.348839376244642,3.230913724189072,0.6036084911801458,0.9788160321599249,Tissue-specific,Flower bud 1,UDP-glucosyltransferase family protein,NA,14.314833777022091
Ca_07547,Flower bud 1,23.613402,1.5694423870967742,5.045105,9.579277637670952,4.071625224044909,0.326756207570364,0.9335359476327564,Tissue-specific,Flower bud 1,peptide transporter 3,NA,14.063988933716724
Ca_05049,Flower bud 1,33.391372,3.2515896612903226,18.769397,8.089061913270928,1.7396267574574984,0.24883530727921085,0.9026218610816492,Tissue-specific,Flower bud 1,RNA-binding domain CCCH-type zinc finger protein,NA,13.894461818142782
Ca_23687,Flower bud 1,12.824161,0.11298477419354838,1.669767,12.420799745456334,5.178040255947429,0.7854722411874201,0.9911896946557712,Tissue-specific,Flower bud 1,F-box protein,NA,13.65092427123842
Ca_02664,Flower bud 1,11.038582,0.0447081935483871,0.505824,11.523391961836294,7.994680653250313,0.8884502407172389,0.9959498245745344,Tissue-specific,Flower bud 1,receptor-like protein kinase 2,NA,12.607408641653995
Ca_04291,Flower bud 1,20.342368,1.5236150967741935,6.375663,8.457061469984406,2.89362027522136,0.3010364452024431,0.92510138953468,Tissue-specific,Flower bud 1,beta glucosidase 12,NA,12.582200217310566
Ca_22534,Flower bud 1,10.073428,0.0036348709677419353,0.056961,11.033323293482809,10.476666594131666,0.9889377779091113,0.9996391624611064,Tissue-specific,Flower bud 1,dentin sialophosphoprotein-related,NA,12.011674674033268
Ca_13554,Flower bud 1,12.676003,0.40228019354838707,7.37559,9.752689272030352,1.632840552128268,0.5040823863531299,0.96826442897273,Tissue-specific,Flower bud 1,uncharacterized protein LOC100807848 [Glycine max],NA,12.005716145626247
Ca_17490,Flower bud 1,9.907272,0.00851116129032258,0.165768,10.815221902001436,9.356297307869148,0.9740592922036694,0.99914091777329594,Tissue-specific,Flower bud 1,LOB domain-containing protein 2,LBD,11.830992928672469
Ca_21897,Flower bud 1,16.391472,1.1117182903225806,6.736936,8.235697005467204,2.2478500533027543,0.3223194597459246,0.9321770314269164,Tissue-specific,Flower bud 1,LOB domain-containing protein 25,LBD,11.683466213011148
Ca_08434,Flower bud 1,20.040494,1.8681959516129032,8.332987,7.335793772447128,2.254422298027416,0.2570791473241238,0.9067789470851914,Tissue-specific,Flower bud 1,NAD(P)-binding Rossmann-fold superfamily protein,NA,11.457783769694451
Ca_06275,Flower bud 1,9.880602,0.09645756451612904,1.093849,9.923413684324073,5.19645972560581,0.7676766295517372,0.9902376834411376,Tissue-specific,Flower bud 1,transcription factor GTE8-like isoform X2 [Glycine max],NA,11.290177981754397
Ca_22386,Flower bud 1,9.470669,0.06056848387096774,0.359731,9.872694841716507,7.700544445923494,0.8345457624812614,0.9936046245654908,Tissue-specific,Flower bud 1,Cytochrome P450 superfamily protein,NA,11.121415262630293
Ca_06138,Flower bud 1,8.807383,0.031004129032258063,0.783708,9.512457539045556,5.498311943434688,0.9016095697696404,0.9964797569229976,Tissue-specific,Flower bud 1,uncharacterized protein LOC100806208 isoform X3 [Glycine max],NA,10.666790241895734
Ca_00994,Flower bud 1,8.265688,0,0,9.265688,9.265688,1,1,Tissue-specific,Flower bud 1,Dynein light chain type 1 family protein,NA,10.316289429616614
Ca_07377,Flower bud 1,9.246524,0.19448079032258064,0.921411,8.57822418159846,5.332812188542691,0.605320106077548,0.9789671458893546,Tissue-specific,Flower bud 1,Protein phosphatase 2C family protein,NA,10.190239160878358
Ca_07460,Flower bud 1,15.525532,1.5362951290322582,5.531307,6.515618711259929,2.53020291344443,0.2458490035919011,0.9010471828577432,Tissue-specific,Flower bud 1,ovate family protein 16,NA,9.85896782534208
Ca_04151,Flower bud 1,20.929513,2.797728322580645,7.060486,5.77437645278912,2.720619203358209,0.19440544041004396,0.8663261623631355,Tissue-specific,Flower bud 1,Rhamnogalacturonate lyase family protein,NA,9.762765627776208
Ca_14623,Flower bud 1,11.911261,0.8395702096774194,5.014286,7.018629097208566,2.146765384951763,0.3139670152074029,0.9295145820683955,Tissue-specific,Flower bud 1,Protein UNIFOLIATA n=1 Tax=Pisum sativum RepID=UNI_PEA,LFY,9.64358091541653
Ca_07578,Flower bud 1,7.682253,0.015535032258064517,0.481586,8.54943721704491,5.86010734442685,0.9410098606795162,0.9979778025719714,Tissue-specific,Flower bud 1,response regulator 24,NA,9.633490992239038
Ca_22297,Flower bud 1,7.63525,0.06173685483870968,0.515169,8.133135777143005,5.699199231240871,0.7995785986993005,0.9919142326919604,Tissue-specific,Flower bud 1,auxin response factor 16,ARF,9.328729074164112
Ca_16288,Flower bud 1,16.309185,1.9897765483870968,8.510823,5.789457747047296,1.8199460761702746,0.20911287117754684,0.8779965676772262,Tissue-specific,Flower bud 1,protein UPSTREAM OF FLC-like isoform X3 [Glycine max],NA,9.14975202565483
Ca_21861,Flower bud 1,8.596339,0.38507870967741936,1.535298,6.928370880984056,3.78509311331449,0.41864378690352133,0.955204336441662,Tissue-specific,Flower bud 1,Protein kinase superfamily protein,NA,8.702426969427112
Ca_21033,Flower bud 1,9.218786,0.5281672096774194,3.940619,6.686955416454121,2.068320993786406,0.3602218266163532,0.9427075094619378,Tissue-specific,Flower bud 1,GDSL-like Lipase/Acylhydrolase superfamily protein,NA,8.665519487207838
Ca_16740,Flower bud 1,9.247397,0.6475396774193548,2.478982,6.219818035612437,2.945515958403924,0.3153834093757719,0.9299760054186758,Tissue-specific,Flower bud 1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,bHLH,8.232584615175588
Ca_24067,Flower bud 1,7.924465,0.40067766129032256,2.865429,6.3715337558669045,2.3087903050347065,0.38949525502541166,0.9494378912279476,Tissue-specific,Flower bud 1,probable polygalacturonase-like [Glycine max],NA,8.009852377186679
Ca_14688,Flower bud 1,10.314166,0.9739533548387097,5.478472,5.731729157766482,1.746425082951659,0.254628515959821,0.9055712934192924,Tissue-specific,Flower bud 1,uncharacterized protein At1g04910-like isoform X1 [Glycine max],NA,7.98400869154352
Ca_08128,Flower bud 1,6.410556,0.10985382258064516,0.369056,6.677055887205838,5.412894724540121,0.6530704971243705,0.9828636045639964,Tissue-specific,Flower bud 1,importin subunit alpha,NA,7.779539835789869
Ca_21395,Flower bud 1,8.213288,0.5424722096774194,2.312515,5.973065798006691,2.7813573674383365,0.3281387182659126,0.9339518826470692,Tissue-specific,Flower bud 1,MYB transcription factor MYB109 [Glycine max],MYB,7.715087960948801
